Title,Date,Content,Category
Ibu Briptu Rian Ikut Doa Bersama di Polres Jombang untuk Anaknya,11 Juni 2024,"Jombang– Polres Jombang menggelar doa bersama untuk Briptu Rian Dwi Wicaksono yang meninggal dunia usai dibakar istrinya sendiri di Asrama Polisi, Mojokerto. Doa bersama ini juga dihadiri Ibu dari Briptu Rian Dwi Wicaksono, Sri Mulyaningsih, dan dua kerabatnya.Doa bersama ini digelar di lapangan Mapolres Jombang, Selasa (11/06/2024). Sri Mulyaningsih hadir dalam acara doa bersama untuk putranya itu berkat undangan Kapolres Jombang AKBP Eko Bagus Riyadi.Tiba di Polres Jombang, Sri Mulyaningsih yang datang bersama paman dan bibi Briptu Rian disambut langsung Kapolres kemudian ditunjukkan Pos Penjagaan Mapolres. Di sini lah tempat Briptu Rian bertugas sehari-hari.Selanjutnya, mereka diajak Kapolres Jombang bertemu dengan rekan seangkatan, rekan kerja, dan pimpinan di satuan fungsi Briptu Rian di Sat Samapta Polres Jombang. Mereka masing-masing menyampaikan kenang-kenangannya saat bersama Briptu Rian semasa hidup. Seperti salah satunya Bripka Bagio.“Almarhum Briptu Rian untuk masalah kedinasan selama ini baik, untuk tugas penjagaan maupun pengawalan lancar,” ujar Bripka Bagio dalam kenangannya bersama Briptu Rian.Hal senada juga disampaikan Edy Cahyono. Menurutnya, Briptu Rian sosok yang disiplin bekerja dan supel dengan rekan kerjanya. “Menurut saya almarhum baik dan supel. Masalah kedinasan juga cukup baik dan selalu pulang dan datang bertugas tepat waktu,” ucapnya.Setelah itu, Kapolres Jombang bersama keluarga Briptu Rian menuju lapangan apel. Anggota satu angkatan Briptu Rian diperintahkan untuk maju di depan barisan. Sebelum pelaksanaan Doa bersama, AKBP Eko Bagus Riyadi memberikan arahan demgan mengajak seluruh anggota, terutama rekan satu angkatan untuk mendoakan Briptu Rian.“Kami mengajak rekan-rekan anggota, terutama rekan seangkatan almarhum untuk mendoakan almarhum agar diterima amal ibadahnya semasa hidupnya,” kata AKBP Eko Bagus Riyadi.Dikatakan Kapolres, bahwa dukacita tidak hanya dirasakan keluarga korban. Namun anggota Polri khususnya anggota Polres Jombang juga merasakan hal yang sama. “Semoga almarhum meninggal Husnul khatimah,” ujarnya.Doa bersama untuk Briptu Rian itu dipimpin Ustad H. Ansori Maksum, pengasuh Pondok Pesantren Umar Zaid, Dusun Semelo, Desa Kayen, Kecamatan Bandar Kedungmulyo, Jombang dengan Tema Membina rumah tangga yang tentram dan damai. Para personel Polres Jombang tampak khusyuk saat doa bersama dimulai.Setelah selesai digelar doa bersama, rekan satu angkatan Briptu Rian bersama personel Polres Jombang lainnya berkesempatan menyampaikan taliasih kepada keluarga almarhum.",Jombangku
"Jum’at Berkah, Patroli Kamtibmas Polisi Bagikan Sayur ke Warga",8 Juni 2024,"Jombang– Cara unik dilakukan anggota Polsek Megaluh untuk mendekatkan diri kepada masyarakat. Yakni berpatroli keamanan dan ketertiban masyarakat (Kamtibmas) dengan cara membagikan sayuran dengan mobil patroli.Mobil pikap yang biasa untuk patroli, mereka modifikasi untuk mengangkut berbagai sayuran. Yaitu dengan menambahkan 2 kayu melintang di kedua sisinya.Kemudian aneka jenis sayuran, seperti kangkung, kacang panjang, terong, mentimun dan bayam dikemas dengan kantong plastik. Setiap kantong pun diikat pada kayu yang sudah dipasang.Sehingga mobil yang biasa untuk mengangkut personel saat patroli atau mengangkut pelaku kejahatan, menjadi mirip gerobak sayur. Sebab aneka jenis sayuran memenuhi sisi kanan, kiri dan belakang mobil.Kapolsek Megaluh AKP Wawan Purwoko menjelaskan, kegiatan patroli Kamtibmas ini sengaja dikemas dalam bentuk Jum’at Berkah dengan menyulap mobil patroli menjadi gerobak sayur. Ide gerobak sayur Jumat berkah itu, merupakan program lama Polsek Megaluh.Dimana kegiatan yang bertujuan memberikan himbauan Kamtibmas itu dibarengi dengan pemberian sembako untuk warga.“Awal mulanya itu ide tersebut dari anggota. Dengan mengandalkan iuran dari anggota untuk membantu warga, dulunya dalam bentuk sembako, sekarang dialihkan jadi sayur mayur,” kata AKP Wawan, Jumat (07/06/2024).Pengalihan bantuan dari sembako ke sayuran ini dikarenakan harga sayur saat ini agak tinggi. Sehingga polisi terpanggil untuk membantu meringankan beban ekonomi warga.“Sekarang dialihkan karena sayur mayur mengingat harga sayur mengalami kenaikan harga. Setiap hari Jum’at disalurkan kurang lebih 60 paket sayuran,” ujarnya.Lebih lanjut AKP Wawan mengatakan bahwa kegiatan ini dilakukan secara rutin pada hari Jum’at. Dan dilakukan secara bergantian di Desa-desa yang ada di wilayah hukum Polsek Megaluh.Tidak hanya itu, kegiatan itu juga merupakan rangkaian dalam rangka memperingati Hari Bhayangkara ke-78 yang akan dirayakan pada 1 Juli 2024 mendatang.“Setiap hari Jumat itu ganti Desa. Yang minggu kemarin di Desa Sidomulyo, yang sekarang di Desa Balongsari. Dan diharapkan ada imbal balik dari masyarakat, supaya memberikan informasi apabila terjadi gangguan Kamtibmas agar melaporkan lewat Babinkamtibmas atau langsung ke Polsek,” katanya.Sementara itu, Ike (39 tahun) warga Desa Balongsari mengaku terbantu dengan adanya kegiatan patroli Kamtibmas gerobak sayur Jumat berkah dari Polsek Megaluh.“Ya ini tadi dapat sayuran dari pak Polisi. Alhamdulillah progamnya sangat membantu. Tadi sebelum diberi sayur dihimbau pak Polisi agar tidak menggunakan perhiasan yang terlalu mencolok saat ke pasar agar tidak menjadi korban tindak kejahatan,” tuturnya.Kasihumas Polres Jombang Iptu Kasnasin menyampaikan, di setiap kesempatan Kapolres Jombang AKBP Eko Bagus Riyadi mengajak anggotanya untuk berbagi dengan membantu masyarakat yang kurang mampu. Hal tersebut diaplikasikan anggota Polsek Megaluh dengan melaksanakan patroli Kamtibmas sambil membagikan sayur gratis kepada warga.“Kegiatan tersebut merupakan bentuk kepedulian Polri terhadap masyarakat, khususnya kepada warga yang kurang mampu, ini juga sebagai tindak lanjut program Kapolres Jombang AKBP Eko Bagus Riyadi yakni, CEMERLANG (Cepat, Melayani, Religius, Kolaborasi dan Melindungi),” katanya.",Jombangku
Sat Lantas Polres Jombang Bersama Jasa Raharja Takjiah dan Berikan Santunan Keluarga Korban Kecelakaan,6 Juni 2024,"Jombang– satlantas Polres Jombang dan Jasa Raharja melakukan takziah ke rumah korban kecelakaan lalu-lintas dan meninggal dunia. Korban meninggal adalah Suliswanto alamat Dusun Bulurejo RT/RW 05/02 Desa Bulurejo Kecamatan Diwek Kabupaten Jombang.Dalam kesempatan itu, Satlantas Polres Jombang menyerahkan sejumlah bingkisan kepada ahli waris dan diterima istri almarhum Suryaning Dwi Retno Putri. Tentu saja, pihak keluarga korban mengucapkan terima kasih atas kepedulian pihak Kepolisian tersebut. Keluarga menyambut hangat kedatangan mereka.Kapolres Jombang AKBP Eko Bagus Riyadi melalui Kanit Gakkum Satlantas Iptu Anang Setyanto mengatakan bahwa kecelakaan tersebut terjadi pada hari Senin, 3 Juni 2024 sekira pukul 12.30 Wib di jalan Dusun Rejosari Desa Gondek Kecamatan Mojowarno Kabupaten Jombang.“Korban mengalami luka dan meninggal dunia. Kecelakaan antara sepeda motor Honda Supra nopol S 5027 OCL dengan truk nopol S 8142 WJ. Hari ini kita bersama Jasa Raharja melakukan takziah. Kita berkolaborasi dengan Jasa Raharja menyerahkan hak-hak korban kepada ahli waris,” kata Iptu Anang, Rabu (5/6/2024).Lebih lanjut ia menjelaskan, Kami datang untuk menyampaikan belasungkawa kepada keluarga korban. Sesuai arahan pimpinan, kami berkolaborasi dengan Jasa Raharja untuk segera menyampaikan hak-hak keluarga korban.“Kegiatan tersebut merupakan bentuk kepedulian Polri terhadap masyarakat, khususnya korban kecelakaan lalu-lintas dan sebagai tindak lanjut program Kapolres Jombang AKBP Eko Bagus Riyadi yakni, CEMERLANG (Cepat, Melayani, Religius, Kolaborasi dan Melindungi),” katanya.Masih kata Iptu Anang, Pesan dari pimpinan untuk mengimbau agar seluruh masyarakat terus menaati aturan lalu lintas di jalan dan selalu berdoa agar terhindar dari kecelakaan.“Kita imbau warga Jombang untuk selalu tertib dalam berkendara dan mematuhi peraturan lalu-lintas yang ada, agar selamat saat berkendara di jalan raya,” imbaunya.Agus Wibowo, penanggung jawab Jasa Raharja Jombang menambahkan, pihaknya melakukan takziah ke keluarga korban meningga berkolaborasi dengan Polri. Jasa Raharja menyerahkan santunan sebesar Rp 50 juta kepada ahli waris.“Setiap kejadian kecelakaan wajib lapor ke Satlantas Polres Jombang. Kita sudah melakukan kerja sama dengan Polri dan rumah sakit. Sekali lagi ini bentuk kolaborasi dengan Polri,” papar Agus.",Jombangku
"Keren, Polres Jombang Borong 2 Penghargaan dari Polda Jatim",5 Juni 2024,"Jombang– Polres Jombang menyebet 2 penghargaan sekaligus dari Polda Jatim. Penghargaan tersebut merupakan prestasi di bidang pelaporan kinerja melalui aplikasi dan lomba pos pelayanan mudik lebaran.Penghargaan diterima langsung Kapolres Jombang AKBP Eko Bagus Riyadi dari Kapolda Jatim Irjen Pol Imam Sugianto di Gresik, Senin (2/6/2024). Penghargaan pertama yang diterima adalah juara 3 (tiga) Satker terbaik periode bulan Februari 2024 dalam pelaksanaan Sistem Aplikasi Sumber Daya Manusia Berkeunggulan (SIAP SEMERU) Polda Jatim.Aplikasi SIAP SEMERU merupakan terobosan dari Polda Jatim untuk menilai kinerja Kapolres, Kapolresta, Kapolrestabes jajaran. Dalam aplikasi ini terdapat beberapa fitur pelaporan Kamtibmas yang menjadi tolak ukur penilaian Kinerja.“Aplikasi itu dibuat untuk Menilai kinerja anggota Polri, sebab Aplikasi Siap Semeru mempunyai fitur untuk melaporkan hard dan soft competency, inovasi, serta prestasi anggota polisi. Begitu juga rapor kinerja unsur pimpinan dan laporan kegiatan,” kata Kapolres Jombang AKBP Eko Bagus Riyadi, Selasa (04/06/2024).Penghargaan kedua yang diterima AKBP Eko Bagus Riyadi adalah Juara 1 pos pelayanan terbaik kategori Polres tipe A lomba pos pelayanan terpadu dalam rangka Operasi Ketupat Semeru 2024. Lomba ini diikuti seluruh jajaran Polres di bawah Polda Jatim.AKBP Eko Bagus mengatakan, penghargaan itu sekaligus buah kerja keras, kerja cerdas, kerja tuntas dan kerja ikhlas institusinya yang berkolaborasi dengan semua elemen masyarakat di Kota Santri.“Penghargaan yang kami dapatkan ini adalah wujud kerja Cemerlang seluruh anggota Polres Jombang,semoga ini bisa menjadi motivasi serta wujud nyata Apresiasi dari Bapak Kapolda Jatim bagi Personel Polres Jombang untuk bekerja Presisi dan lebih baik lagi,” ucapnya.Pada kesempatan itu, AKBP Eko Bagus menyapa Wakapolres Jombang Kompol Hari Kurniawan, Pejabat utama serta Kapolsek jajaran melalui daring, mengucapkan terima kasih atas dukungan, kerja keras dan dedikasinya dalam melindungi, mengayomi dan melayani masyarakat Jombang. Juga mengucapkan selamat ulang tahun kepada Wakapolres Kompol Hari Kurniawan yang bertambah usia di bulan Juni ini.“Semoga diberikan kesehatan, keselamatan, kesuksesan, dan umur panjang yang memberikan keberkahan dan kebermanfaatan. Melalui acara ini, diharapkan dapat mempererat tali silaturahmi, rasa persaudaraan, dan solidaritas antar personel,” tutur Kapolres.",Jombangku
Polisi di Jombang Sulap Mobil Patroli Jadi Gerobak Untuk Bagi Sayur Gratis ke Warga,3 Juni 2024,"Jombang– Anggota polisi di Jombang mendadak menyulap mobil patrolinya menjadi gerobak sayur. Gerobak sayur polisi ini berkeliling kampung setiap Jumat untuk membagikan sayur-sayuran ke warga secara gratis sembari berpatroli.Ya, cara unik berpatroli ini dilakukan oleh personel Polsek Megaluh. Mobil patroli dengan bak terbuka itu, mereka rakit layaknya gerobak sayur. Bagian belakang mobil yang biasa dipakai mengangkut personel ataupun pelaku kriminal itu pun menjadi tempat meletakan sayur-sayuran.Sayuran yang dibeli dari Pasar Megaluh itu dikemas dengan tas kresek dan diikat di sisi kiri kanan bak belakang mobil. Kemudian sayuran-sayuran itu dibawa keliling kampung untuk dibagikan ke warga.Sayuran yang dibagikan berupa kangkung, kacang panjang, terong, mentimun hingga bayam. Tentunya sayuran-sayuran itu dibagikan secara gratis.“Mobil patroli ini kita sulap menjadi gerobak sayur untuk keliling kampung. Kita bagikan setiap hari jumat untuk jumat berkah,” kata Kapolsek Megaluh AKP Wawan Purwoko, Minggu (02/06/2024).Sambil membagikan sayuran, lanjut AKP Wawan Purwoko, para personel Polsek Megaluh ini juga melakukan sosialisasi kamtibmas ke masyarakat.“Jadi ini kita juga berpatroli. Kami berikan sosialisasi ke masyarakat terkait kamtibmas di kampung,” ucapnya.Mobil patroli pembawa sayuran itu awalnya membuat warga kaget. Sontak saja, para emak-emak berbondong-bondong mendatangi mobil patroli saat berhenti di Desa Sidomulyo, Kecamatan Megaluh.“Kirain tadi pak polisi jualan sayur. Ehh setelah saya kesini ternyata dibagikan gratis. Terima kasih pak polisi, sering-sering kayak gini ya,” kata Lilik (45), warga Desa Sidomulyo.Sementara terpisah, Kapolres Jombang AKBP Eko Bagus Riyadi mengapresiasi inovasi yang dilakukan para personel Polsek Megaluh itu. Ia berharap, patroli dengan cara bagi-bagi sayuran itu dapat membatu masyarakat.“Ini bentuk inovasi yang , kami apresiasi. Jadi kita bisa lebih dekat lagi dengan masyarakat. Kita bisa dengar keluhan langsung dari masyarakat melalui patroli itu,” pungkasnya.warga jombang",Jombangku
"Timsus Saber Miras Polres Jombang, Gerebek 5 Lokasi Penjual Miras Untuk Remaja",29 Mei 2024,"Jombang– Timsus Saber Miras Polres Jombang menggerebek enam lokasi penjual minuman keras (miras) untuk para remaja di kabupaten setempat dengan menyita ratusan botol minuman keras.Lokasi yang digerebek yakni warung milik Rodji di Jl Sutawijaya, Jelakombo. Di sini, disita barang bukti 404 botol miras. Warung milik Slamet Hariono alias Mamek Jl. Teuku Cikditiro Desa Pulo Lor Kecamatan Jombang dengan barang bukti 5 botol miras.Kemudian di warung milik Supartono warga Kwangen Desa Pulorejo Kecamatan Ngoro dengan brang bukti 411 botol miras, lalu di warung milik Kasiono alias Basir, Desa Tunggorono Kecamatan Jombang dengan Barang bukti 13 botol miras serta warung milik Sumali di Dusun Gentengan gg 5 Desa Pulo Lor Kecamatan Jombang yang tutup saat didatangi petugas begitu pula di warung milik tukiran di blimbing gudo.Kapolres Jombang AKBP Eko Bagus Riyadi melalui Kasihumas Iptu Kasnasin mengatakan bahwa penggerebekan dilakukan setelah tim patroli presisi banyak menemukan remaja yang terjaring petugas karena konvoi melibatkan gangster, perguruan pencak silat, knalpot brong, boncengan 3 tanpa memakai helm dari mulutnya bau alkohol habis menenggak miras.“Setelah diinterogasi petugas, mereka mengaku habis menenggak miras di 5 titik penjual miras tersebut,” kata Iptu Kasnasin, Selasa (28/5/2024).Dari pengakuan itu, timsus bentukan AKBP Eko Bagus Riyadi bergerak senyap melakukan penggerebekan dan menemukan aktifitas jual beli miras.“Seperti lazimnya minum kopi diwarkop, warung milik roji,mamek, cukup membayar Rp10 ribu dapat 1 gelas kecil mau nambah dengan berdalih kurang hangat nambah 1 gelas merogoh kocek 10 ribu lagi total 20 rb sudah bikin kepala puyeng,” katanya.Ia menjelaskan, rata-rata setelah minum mereka langsung pergi karena pembeli sudah antre mirip andok diwarung kopi. “Para konsumen di lima lokasi itu kebanyakan remaja yang masih kelas 1 atau 2 SMA atau putus sekolah,” katanya.Iptu Kasnasin mengharapkan seluruh warga agar peduli dengan Jombang yang identik kota santri dengan banyak ponpes besar. Kepedulian itu dengan cara menginformasikan kepada polisi tentang adanya peredaran miras.polisi pasti akan menindak tegas dan kita harapkan bersama jombang bebas dari miras karena dampaknya sangat dasyat merusak mental generasi penerus bangsa.dampak minuman keras akan berpengaruh rusaknya pranata sosial karena tidak bisa membedakan antara benar dan salah dan akibatnya mabuk bisa mencuri, menganiaya, memalak, cabul dan membunuh.“Di Kabupaten Jombang ini juga ada aturan perda miras, maka harus zero miras. Kami imbau para orang tua yang mengetahui anaknya pada jam 22.00 wib belum pulang agar dicari. Jangan sampai terlibat pada kejahatan jalanan atau mabuk-mabukan,” pesannya.Terhadap pelaku ditindak tegas dan diterapkan Pasal 7 ayat (1) Perda Jombang no 16 tahun 2009 tentang pengawasan dan pengendalian minuman berakohol.",Jombangku
"Berantas Miras di Jombang, Polisi Amankan Ratusan Botol Beserta Penjualnya",27 Mei 2024,"Jombang– Polres Jombang getol memberantas peredaran minuman keras (miras) di Kota Santri. Kali ini, petugas berhasil mengamankan 133 botol miras beserta penjualnya.Kasat Samapta Polres Jombang Iptu Ahmad Aly Efendi mengatakan, pihaknya rutin menggelar operasi peredaran miras di Jombang sesuai perintah Kapolres Jombang AKBP Eko Bagus Riyadi. Seperti operasi yang dilakukannya, Sabtu (25/05/2024) malam.Dari patroli yang dilakukan, Iptu Aly dan anggotanya menemukan sebuah warung menjual berbagai jenis miras di Desa Sentul, Kecamatan Tembelang, Jombang. Warung ini milik Hariyanto (37), warga Desa Kalikejambon, Kecamatan Tembelang Jombang.“Anggota Sat Samapta langsung melakukan penggeledahan dan menemukan miras berbagai merk,” ujarnya kepada wartawan, Minggu (26/05/2024).Benar saja, dari penggeledahan itu polisi mendapati ratusan miras berbagai jenis. Antara lain, 27 Botol Anggur Merah Orang Tua, 9 Botol Anggur Hijau Merk Intisari, 4 Botol Anggur Gingseng Merk Intisari, 4 Botol Anggur Merah Merk Intisari, 6 Botol Anggur Kolesom, 9 Botol Anggur Hijau API dan 7 Botol Anggur Gold.Kemudian, 6 Botol Vodka Topi Miring 250 ml, 7 Botol Vodka Topi Miring 1 Liter, 3 Botol Iceland 350 ml, 8 Botol Iceland 250 ml, serta 3 Botol Iceland 500 ml. Ada juga 8 Botol Newport 620 ml, 10 Botol Prost, 5 Botol Singaraja 620 ml, 2 Botol Singaraja 250 ml, 6 Botol Soju, dan 11 Botol Prost Kaleng.“135 botol miras berbagai jenis kita amankan,” ungkapnya.Ratusan miras itu kemudian dibawa ke Polres Jombang untuk disita. Tidak hanya itu, Hariyanto juga turut diamankan karena menjual miras tanpa izin.“Penjual minuman beralkohol kita amankan sebagaimana dimaksud dalam pasal 7 ayat 1 Perda Kabupate Jombang No.16 Tahun 2009 tentang pengawasan dan pengendalian minuman beralkohol,” kata Iptu Aly Efendi. (*)",Jombangku
Propam Polres Jombang Panggil Personel yang Dikabarkan Diduga Lakukan Penipuan,19 Mei 2024,"Kasi Humas Polres Jombang Iptu KasnasinJombang– Polres Jombang telah melakukan pemanggilan terhadap oknum polisi DSW yang dikabarkan diduga melakukan penipuan terhadap salah satu warga Jombang. DSW merupakan anggota Polsek BandarKedungmulyo.Kasi Humas Polres Jombang Iptu Kasnasin membenarkan DSW telah dipanggil ke Polres Jombang untuk dimintai keterangan terkait dugaan penipuan sebagaimana kabar yang beredar.“Benar, yang bersangkutan telah dilakukan pemanggilan oleh Sie Propam untuk dimintai keterangannya,” kata Iptu Kasnasin, Minggu (19/5/2024).Ia mengungkapkan untuk saat ini DSW masih prosss pemanggilan dan penyidik mengalami hambatan karena yang bersangkutan mengalami sakit stroke. Termasuk juga nantinya, penyidik akan melakukan pemanggilan terhadap saksi-saksi lainnya.“Kita belum bisa berikan penjelasan lebih, karena yang bersangkutan sudah lama tidak aktif dinas karena menderita sakit stroke dan masih dalam proses pengobatan,” jelas mantan Kapolsek Perak ini.Lebih lanjut Iptu Kasnasin meminta masyarakat untuk bersabar menunggu hasil klarifikasi yang dilakukan Propam Polres Jombang terhadap DSW. Dirinya menegaskan apabila yang bersangkutan terbukti melakukan pelanggaran, maka akan diberikan sanksi sesuai dengan aturan.“Kami minta masyarakat untuk bersabar, apabila memang yang bersangkutan melakukan kesalahan maka akan diberikan sanksi. Saat ini masih dilakukan klarifikasi terhadap yang bersangkutan,” pungkas Iptu Kasnasin. (*)berita jombangpolres jombangwarga jombang",Jombangku
NU Ranting Kayangan Gelar Lailatul Ijtima’ Format Baru,18 Mei 2024,"Jombang– Pengurus ranting NU Desa Kayangan Kecamatan Diwek menggelar Lailatul Ijtima, Jumat (17/5). Kegiatan digelar di Masjid Al-Karomah Dusun Tebon. Tampak hadir perangkat desa Kayangan, pengurus MU ranting, jajaran banom dan warga Dusun Tebon.Rangkaian kegiatan dimulai khatmil Quran pagi harinya. Lalu kirim doa dan shalat sunah setelah Maghrib. Puncaknya setelah Isyak yang dirangkai dengan pengukuhan pengurus ranting NU Kayangan.Ini kedua kalinya digelar dengan format baru. “Sebelumnya digelar di Dusun Tungu, sebelum bulan Ramadhan,” ujar KH Ainun Naim, Rais Syuriah Ranting NU Kayangan.Dirinya menambahkan, format baru yang dimaksud dengan mengundang seluruh banom di Desa Kayangan. Sehingga diharapkan akan makin ramai dan berdampak bagi masyarakat Desa Kayangan.Tutik Handayani, kepala desa Kayangan, mengapresiasi kegiatan ini. “Yang datang banyak sekali, kelihatan sangat guyub masyarakat desa Kayangan,” ujarnya.lbu dua putri ini berharap pengurus ranting NU Kayangan terus mengikuti garis perjuangan KH Hasyim Asyari. “Sehingga warga desa Kayangan makin maju lahir dan batin,” imbuhnya.Puncak kegiatan kemudian diakhiri dengan pengukuhan pengurus Ranting NU Kayangan oleh KH Hamdi Sholeh, Ketua MWCNU Diwek. Baik untuk jajaran mustasyar, syuriah, a’wan maupun tanfidziyah.Pengurus NU yh dilantik untuk periode 2023-2028. Di jajaran syuriah, dipimpin H. Ainun Naim sebagai Rais dan Ali Masyharudin sebagai Katib. Sedangkan di jajaran tanfidziyah, diketuai H. Minal Muslih sebagai Ketua.KH Hamdi Sholeh berharap, pengurus NU yang baru dilantik segera bekerja. “Sebagai bentuk khidmah kita kepada NU, agar hidup kita makin berkah,” pungkasnya. (*)",Jombangku
Polres Jombang Gelar Jum’at Curhat dengan Pengurus PGRI Jombang,17 Mei 2024,"Jombang– Kapolres Jombang AKBP Eko Bagus Riyadi kembali menjaring keluhan masukan masyarakat di Jombang melalui program Jumat Curhat yang digagas oleh Kapolri Jendral Listyo Sigit Prabowo.Kali ini bersama Pengurus Persatuan Guru Republik Indonesia (PGRI) Jombang dengan Penanggung jawab Jumadi. Bertempat di JCC (Jombang Comand Center) Polres Jombang, Jumat (17/5/2024).Kapolres Jombang hadir didampingi Kasat lantas Polres Jombang AKP Nur Arifin, Kasat Reskrim AKP Sukaca, Kasatintelkam AKP Budi Santosa, Kasat Resnarkoba, Kasat Binmas dan Personil Sat Binmas Polres Jombang.“Jumat Curhat ini merupakan sarana untuk mendengarkan aspirasi dan keluhan masyarakat, termasuk terkait layanan oleh kepolisian,” kata Kapolres Jombang.Ia mengatakan Kegiatan Jumat Curhat ini juga sebagai ajang silaturahmi dan komunikasi antara Polri dengan masyarakat, untuk menampung curhatan yang nantinya akan dicarikan upaya solusinya. Dalam kegiatan ini, diharapkan dapat berlangsung secara dua arah mendiskusikan beberapa hal penting yang menjadi topik utama.“Mendengarkan keluhan-keluhan serta masukan dari masyarakat untuk kemajuan Institusi Polri dan juga agar terjaganya situasi kamtibmas,” ujarnya.Sebagaimana diharapkan oleh masyarakat, sekaligus untuk meningkatkan pelayanan Polri, sehingga bisa benar-benar menjadi pelindung, pengayom dan pelayan kepada masyarakat.Dalam kesempatan itu, Pengurus PGRI Jumadi mengucapkan terima kasih kepada Bapak Kapolres Jombang atas ketersediaannya menerima agenda silaturahmi dan berharap PGRI Jombang dapat bersinergi dengan Polres Jombang secara berkelanjutan.Adapun tujuan silaturahmi tersebut adalah perkenalan para pengurus sehingga saling memahami dan mengerti. Ada beberapa hal yang ingin kami sampaikan dan tanyakan diantaranya mengenai adanya payung hukum antara guru dengan peserta didik.Atas pertanyaan tersebut, Kapolres Jombang menanggapi bahwa Keluhan keluhan dari masyarakat kita juga meminta masukan dan saran. Terkait kasus yang sedang berjalan kepada Ibu Khusnul Qotimah, dibalik ini saya dapat memberi pencerahan hukum dan penjelasan.“Posisi saya saat ini adalah berada di tengah untuk memunculkan win win solution dalam pemecahan masalah. Berharap bapak bapak dapat menyentuh rasa empati dari keluarga pelaku dan yayasan terhadap bagaimana perasaan dan kondisi yang dialami oleh korban,” jelas Kapolres Jombang.Salah satu pengurus PGRI Asto Prayitno menyampaikan bahwa beberapa waktu waktu lalu, Kami diundang oleh Dinas untuk berdiskusi terkait masalah ini, pada prinsipnya sesuai dengan anggaran dasar pada PGRI bahwa wajib hukumnya untuk melindungi profesi Guru. Faktanya di lapangan kami terbentur oleh akses. Kami ingin sowan dan berdiskusi kepada Yayasan.Kapolres Jombang menanggapi bahwa Langkah bapak bapak untuk mencoba berdiskusi kepada pihak Yayasan sudah sangat betul, kami memohon agar diberikan warning kepada Yayasan untuk berempati terhadap keluarga korban.” Jelasnya.Dirinya mengimbau masyarakat yang mengetahui adanya kejadian tindak pidana maupun gangguan kamtibmas lainnya untuk melaporkan ke Kepolisian terdekat atau melalui Call Center Polres Jombang.“Masyarakat yang mengetahui adanya kejadian tindak pidana maupun gangguan kamtibmas lainnya serta pengaduan/keluhan tentang layanan Kepolisian bisa melaporkan melalui call center 110. Atau bisa menghubungi nomor call center Kandani 081323332022,” imbau Kapolres Jombang.",Jombangku
"Polda Jatim Periksa Senpi dan Tes Urine Personel Polres Jombang, Ini Hasilnya",16 Mei 2024,"Jombang– Bidpropam Polda Jatim turun langsung memeriksa senjata api (Senpi) personel Polres Jombang. Tidak hanya itu, para personel juga diminta mengikuti tes urine untuk memastikan anggota bebas dari penyalahgunaan narkoba.Pemeriksaan itu dilakukan Tim Bidpropam Polda Jatim yang dipimpin Iptu Sipo Prasetijo dengan didampingi personel Sipropam Polres Jombang. Kegiatan itu digelar di Graha Bakti Bhayangkara Polres Jombang dengan diikuti 88 Personel polisi, Rabu (14/05/2024).Kapolres Jombang AKBP Eko Bagus Riyadi melalui Kasipropam Ipda Mochamad Teguh mengatakan, Polri yang bertugas sebagai pelindung, pengayom dan pelayan masyarakat dituntut bertugas secara profesional dalam menjalankan tugas. Dalam hal ini, setiap anggota wajib menjaga penampilan, mengantongi identitas diri dan juga surat-surat kelengkapan kendaraan.Selain itu, juga dilakukan pemeriksaan senjata api yang bertujuan untuk pencegahan terhadap pelanggaran disiplin yang dilakukan oleh personel Polri. Pemerikaan senpi meliputi kelayakan senjata api surat-surat dan kebersihan senjata api tersebut.“Ini diharapkan agar adanya tanggung jawab terhadap para pemegang senpi dinas dalam hal penggunaan, ketertiban surat, perawatan serta penyimpanan senpi dengan aman sehingga pelanggaran berupa penyalahgunaan senpi dapat dihindari,” kata Ipda Mochamad Teguh.Selain pemeriksaan senjata api, Bidpropam Polda Jatim juga melakukan pemantauan terhadap pemeriksaan tes urine Anggota Polres Jombang dan Polsek jajaran.Tes urine ini dilakukan berkaitan dengan penyalahgunaan Narkoba dengan tujuan untuk memastikan seluruh personel Polres Jombang tidak ada yang terlibat dalam penyalahgunaan Narkoba.“Test urine dilakukan untuk memastikan bahwa anggota Polres Jombang bebas narkoba. Sebagai anggota Polri, kita harus menjadi contoh dan tauladan serta bersih dari narkoba,” jelas Kasipropam Polres Jombang.Untuk diketahui, hasil dari pemeriksaan tes urine, semua anggota Polres Jombang serta Polsek Jajaran negatif menggunakan narkotika jenis apa pun.kapolres jombangwarga jombang",Jombangku
